"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"HSD17B10",3639.2820552195,-0.587807624500433,0.0852809913040225,-6.89259840337606,5.47823706336025e-12,4.33156654034458e-10
"HS2ST1",2301.06903008819,-0.708437931663864,0.135821718152655,-5.21593999324632,1.82887379658428e-07,7.99231881387098e-06
"HOXD3",38.158449139531,-0.813496930701305,0.265241468776083,-3.06700507448954,0.00216215186598613,0.0302825319132008
"HOPX",230.606249581877,-0.783784442681203,0.264514770004084,-2.96310275100744,0.0030455488703481,0.0401537758855231
"HMGA2",26990.6489317733,-1.82637500835073,0.573839942604226,-3.18272548275778,0.00145895867260395,0.0219254413709619
"HMCN1",53.117259771854,-1.25118185463758,0.358169838042149,-3.49326414942384,0.00047715426634104,0.0086276560306554
"HMBOX1",849.012367533528,-1.01809634858439,0.34970814878532,-2.91127430722061,0.00359957851402743,0.0463846139284967
"HINFP",1182.5912892505,-0.288215441312167,0.0593983894884782,-4.85224336542111,1.22072695038129e-06,4.64555933210805e-05
"HERPUD1",3170.48626033598,-0.413468634606071,0.117502899874122,-3.51879515355801,0.000433511297269475,0.00793934355460184
"HDGFL2",4724.43630301941,-0.745083854516545,0.162701204637099,-4.5794612042267,4.66175243692056e-06,0.000153774833763825
"HDAC11",346.357252185024,-0.487803842572013,0.133898371774723,-3.6430901743355,0.000269384411847461,0.00530296249451333
"H3-3A",2132.10006283529,-1.32592037311547,0.430621620947845,-3.07908453411367,0.00207637755688176,0.0292249285950895
"H1-10",1460.25226753191,-1.12062597121313,0.17978881610365,-6.23301268398739,4.57549108010214e-10,2.98402351472158e-08
"GUSBP1",232.287951819765,-0.874067654104847,0.235674584667312,-3.7087904719922,0.000208251664645923,0.00426155232791005
"GUCD1",4750.42533344655,-0.315380718657015,0.035778376392461,-8.81484154556187,1.19854452520211e-18,1.70662752517737e-16
"GTF3C5",3763.91263914347,-0.439755034203408,0.0838911726042478,-5.24197028783862,1.58870957087791e-07,6.97847826159149e-06
"GTF3C2",3819.20597418396,-0.10057835512141,0.0324289594020786,-3.10149807381617,0.0019254412503431,0.0273938506616257
"GTF2IP1",2148.728132716,-0.244658083540642,0.0807577245144958,-3.02953166414101,0.00244933227143353,0.033454628714616
"GTF2I",13384.7973820004,-0.18413885753894,0.0554703354601093,-3.31959156207665,0.000901492364160731,0.0147263862585224
"GRK5",927.70961931901,-1.05415488608673,0.0821468331566177,-12.8325687744642,1.07732057142476e-37,5.11338238998192e-35
